1879.583	1.43
1879.667	0.73
1879.75	-0.22
1879.833	1.08
1879.917	-0.23
1880	-0.16
1880.083	-0.54
1880.167	-0.75
1880.25	-1.18
1880.333	-0.3
1880.417	-1.06
1880.5	0.06
1880.583	-0.17
1880.667	-0.77
1880.75	-0.42
1880.833	-0.72
1880.917	0.17
1881	0.44
1881.083	-1.24
1881.167	-1.05
1881.25	-0.48
1881.333	-0.6
1881.417	-0.06
1881.5	0.36
1881.583	1.53
1881.667	-0.17
1881.75	-0.72
1881.833	-1.22
1881.917	-1.83
1882	-1.06
1882.083	-0.54
1882.167	0.65
1882.25	0.62
1882.333	0.8
1882.417	-0.96
1882.5	0.36
1882.583	0.93
1882.667	0.13
1882.75	-0.22
1882.833	0.18
1882.917	0.67
1883	0.84
1883.083	0.16
1883.167	-0.55
1883.25	-1.18
1883.333	0.4
1883.417	-1.36
1883.5	-0.84
1883.583	-0.07
1883.667	0.43
1883.75	-0.12
1883.833	-0.12
1883.917	-0.13
1884	-0.06
1884.083	0.66
1884.167	-1.75
1884.25	-0.48
1884.333	-1
1884.417	-0.06
1884.5	1.36
1884.583	-0.47
1884.667	-1.57
1884.75	-0.62
1884.833	-0.32
1884.917	-1.13
1885	-1.06
1885.083	-1.34
1885.167	0.25
1885.25	-1.28
1885.333	0.9
1885.417	1.14
1885.5	0.86
1885.583	0.53
1885.667	0.03
1885.75	-0.02
1885.833	0.18
1885.917	0.67
1886	-0.76
1886.083	-0.54
1886.167	-0.95
1886.25	0.92
1886.333	0.4
1886.417	0.24
1886.5	-0.04
1886.583	1.13
1886.667	1.13
1886.75	-0.32
1886.833	-0.62
1886.917	-0.23
1887	-0.16
1887.083	-0.44
1887.167	-0.55
1887.25	0.52
1887.333	0.1
1887.417	-0.36
1887.5	0.16
1887.583	0.03
1887.667	1.13
1887.75	-0.22
1887.833	1.18
1887.917	0.37
1888	0.24
1888.083	0.36
1888.167	-0.35
1888.25	0.22
1888.333	-0.6
1888.417	0.94
1888.5	0.86
1888.583	0.73
1888.667	-0.07
1888.75	-0.62
1888.833	-0.42
1888.917	-0.63
1889	-0.46
1889.083	-0.14
1889.167	0.15
1889.25	0.52
1889.333	0.2
1889.417	0.84
1889.5	-0.24
1889.583	-0.27
1889.667	0.23
1889.75	0.58
1889.833	0.68
1889.917	1.27
1890	0.34
1890.083	1.16
1890.167	-0.15
1890.25	0.12
1890.333	0.9
1890.417	0.54
1890.5	1.56
1890.583	0.53
1890.667	-0.07
1890.75	0.28
1890.833	1.28
1890.917	1.67
1891	-0.26
1891.083	0.26
1891.167	-0.05
1891.25	0.12
1891.333	1.7
1891.417	1.34
1891.5	1.16
1891.583	0.63
1891.667	0.23
1891.75	0.68
1891.833	0.08
1891.917	-1.13
1892	0.44
1892.083	-0.74
1892.167	-0.85
1892.25	-0.38
1892.333	0.1
1892.417	0.84
1892.5	0.36
1892.583	-0.37
1892.667	-0.47
1892.75	-0.42
1892.833	0.58
1892.917	0.17
1893	0.04
1893.083	-0.04
1893.167	0.85
1893.25	-0.08
1893.333	-0.4
1893.417	-0.36
1893.5	-0.24
1893.583	-0.37
1893.667	0.93
1893.75	0.08
1893.833	0.88
1893.917	0.87
1894	0.44
1894.083	0.06
1894.167	-0.35
1894.25	-0.98
1894.333	-0.7
1894.417	-0.56
1894.5	-0.84
1894.583	0.43
1894.667	-0.57
1894.75	-1.02
1894.833	-1.62
1894.917	-1.33
1895	-0.56
1895.083	-1.54
1895.167	-1.35
1895.25	-1.18
1895.333	-1.4
1895.417	-0.86
1895.5	-0.54
1895.583	-0.07
1895.667	0.03
1895.75	-0.02
1895.833	-1.32
1895.917	-0.93
1896	-0.96
1896.083	-0.44
1896.167	-0.05
1896.25	0.12
1896.333	0.3
1896.417	0.64
1896.5	0.16
1896.583	0.83
1896.667	-0.17
1896.75	0.88
1896.833	-0.62
1896.917	0.27
1897	0.24
1897.083	-0.74
1897.167	1.05
1897.25	0.82
1897.333	0.2
1897.417	-1.26
1897.5	-0.34
1897.583	-0.67
1897.667	-0.47
1897.75	-0.62
1897.833	-0.62
1897.917	-0.73
1898	-0.46
1898.083	0.46
1898.167	0.75
1898.25	-0.48
1898.333	0.4
1898.417	0.14
1898.5	0.36
1898.583	-0.07
1898.667	0.13
1898.75	0.28
1898.833	-0.32
1898.917	-0.63
1899	0.44
1899.083	0.06
1899.167	-0.55
1899.25	-0.48
1899.333	0.7
1899.417	0.54
1899.5	1.36
1899.583	0.53
1899.667	0.93
1899.75	-0.12
1899.833	-0.82
1899.917	1.07
1900	-0.56
1900.083	0.26
1900.167	-0.45
1900.25	-1.38
1900.333	-0.3
1900.417	-0.36
1900.5	0.36
1900.583	0.53
1900.667	1.23
1900.75	0.88
1900.833	1.18
1900.917	0.87
1901	1.44
1901.083	-0.24
1901.167	1.25
1901.25	-0.08
1901.333	-0.5
1901.417	-0.56
1901.5	0.06
1901.583	0.53
1901.667	-0.07
1901.75	0.28
1901.833	0.38
1901.917	0.07
1902	-0.26
1902.083	-0.44
1902.167	0.25
1902.25	-0.38
1902.333	-0.9
1902.417	-0.76
1902.5	-1.24
1902.583	-0.67
1902.667	-1.27
1902.75	-0.72
1902.833	-0.02
1902.917	-0.23
1903	-0.06
1903.083	-0.54
1903.167	0.45
1903.25	-0.98
1903.333	-0.2
1903.417	-0.96
1903.5	-0.74
1903.583	-0.47
1903.667	-0.17
1903.75	-1.22
1903.833	-0.42
1903.917	0.17
1904	-0.46
1904.083	-0.44
1904.167	0.05
1904.25	-0.98
1904.333	0.1
1904.417	-0.56
1904.5	-1.34
1904.583	-1.77
1904.667	-1.67
1904.75	-1.52
1904.833	-1.52
1904.917	-0.23
1905	0.04
1905.083	-0.14
1905.167	0.15
1905.25	-0.08
1905.333	0.3
1905.417	0.14
1905.5	-0.54
1905.583	1.03
1905.667	-0.27
1905.75	-0.82
1905.833	-0.12
1905.917	0.17
1906	0.14
1906.083	0.86
1906.167	0.25
1906.25	-0.08
1906.333	0
1906.417	-0.76
1906.5	-0.24
1906.583	-0.07
1906.667	0.23
1906.75	0.18
1906.833	-0.92
1906.917	-0.33
1907	-0.06
1907.083	0.36
1907.167	-0.15
1907.25	0.12
1907.333	1.8
1907.417	-0.16
1907.5	0.16
1907.583	0.33
1907.667	0.13
1907.75	0.28
1907.833	0.38
1907.917	-1.43
1908	-0.36
1908.083	-0.84
1908.167	-0.45
1908.25	0.52
1908.333	0.4
1908.417	0.74
1908.5	0.36
1908.583	0.73
1908.667	0.73
1908.75	1.18
1908.833	-0.62
1908.917	-0.63
1909	-0.16
1909.083	-0.14
1909.167	-0.25
1909.25	0.12
1909.333	-0.2
1909.417	-0.26
1909.5	-0.64
1909.583	-0.17
1909.667	0.13
1909.75	-0.52
1909.833	0.28
1909.917	-1.03
1910	0.24
1910.083	-0.14
1910.167	0.15
1910.25	-0.78
1910.333	0.2
1910.417	-0.06
1910.5	-0.34
1910.583	0.23
1910.667	0.23
1910.75	-0.72
1910.833	-0.62
1910.917	0.97
1911	0.74
1911.083	0.36
1911.167	0.75
1911.25	0.42
1911.333	-0.2
1911.417	0.74
1911.5	0.26
1911.583	-0.07
1911.667	-0.27
1911.75	-1.52
1911.833	-1.02
1911.917	-0.53
1912	0.24
1912.083	-0.24
1912.167	-0.55
1912.25	-0.78
1912.333	-1
1912.417	-0.56
1912.5	0.06
1912.583	-0.67
1912.667	-0.17
1912.75	-0.12
1912.833	-0.02
1912.917	0.67
1913	-0.26
1913.083	-0.54
1913.167	-0.15
1913.25	-0.98
1913.333	-1.1
1913.417	0.14
1913.5	0.06
1913.583	-0.47
1913.667	-0.57
1913.75	-0.82
1913.833	-1.62
1913.917	-0.23
1914	0.24
1914.083	0.86
1914.167	-0.35
1914.25	0.22
1914.333	-0.4
1914.417	-0.46
1914.5	-0.44
1914.583	-0.17
1914.667	-0.27
1914.75	0.08
1914.833	0.78
1914.917	-0.43
1915	-0.56
1915.083	-0.04
1915.167	0.35
1915.25	0.32
1915.333	-0.3
1915.417	0.74
1915.5	0.46
1915.583	0.73
1915.667	0.03
1915.75	0.48
1915.833	0.28
1915.917	0.57
1916	0.84
1916.083	1.06
1916.167	0.35
1916.25	-0.28
1916.333	0.4
1916.417	0.64
1916.5	0.66
1916.583	-0.87
1916.667	-0.17
1916.75	-0.12
1916.833	0.78
1916.917	0.77
1917	-0.36
1917.083	-0.74
1917.167	-0.65
1917.25	-0.78
1917.333	-0.5
1917.417	-0.06
1917.5	-1.24
1917.583	-0.37
1917.667	-0.97
1917.75	-0.82
1917.833	-0.52
1917.917	0.37
1918	-0.76
1918.083	-0.04
1918.167	-0.55
1918.25	0.12
1918.333	-0.7
1918.417	-0.36
1918.5	-0.44
1918.583	-0.27
1918.667	-0.27
1918.75	-1.52
1918.833	-0.72
1918.917	0.77
1919	1.34
1919.083	1.26
1919.167	0.75
1919.25	-0.38
1919.333	-0.5
1919.417	-0.46
1919.5	-0.24
1919.583	-0.97
1919.667	-0.37
1919.75	-0.82
1919.833	0.58
1919.917	-0.33
1920	-0.06
1920.083	0.96
1920.167	-0.95
1920.25	-0.23
1920.333	0.15
1920.417	0.04
1920.5	0.46
1920.583	-0.32
1920.667	-0.52
1920.75	-0.32
1920.833	-0.67
1920.917	-0.28
1921	-0.41
1921.083	0.36
1921.167	-0.45
1921.25	-0.38
1921.333	-0.1
1921.417	0.79
1921.5	0.01
1921.583	0.28
1921.667	-0.27
1921.75	-0.27
1921.833	-0.52
1921.917	-0.48
1922	-0.06
1922.083	-0.39
1922.167	-0.3
1922.25	-0.28
1922.333	-0.05
1922.417	0.44
1922.5	-0.09
1922.583	0.53
1922.667	0.03
1922.75	0.33
1922.833	-0.57
1922.917	0.87
1923	0.34
1923.083	0.96
1923.167	0.6
1923.25	0.02
1923.333	-0.3
1923.417	-0.31
1923.5	-0.49
1923.583	-0.17
1923.667	0.48
1923.75	0.23
1923.833	0.73
1923.917	-0.53
1924	0.14
1924.083	-0.14
1924.167	-0.65
1924.25	0.62
1924.333	0.05
1924.417	-0.61
1924.5	-0.49
1924.583	-1.02
1924.667	-0.47
1924.75	-0.17
1924.833	0.78
1924.917	-0.68
1925	0.44
1925.083	-0.99
1925.167	-0.4
1925.25	-0.98
1925.333	-0.3
1925.417	0.44
1925.5	0.56
1925.583	0.83
1925.667	0.18
1925.75	0.48
1925.833	0.88
1925.917	0.07
1926	-0.31
1926.083	-0.09
1926.167	0.05
1926.25	0.02
1926.333	-0.2
1926.417	-0.01
1926.5	0.56
1926.583	-0.72
1926.667	-0.32
1926.75	-0.17
1926.833	-0.27
1926.917	-0.48
1927	-0.26
1927.083	0.06
1927.167	0.5
1927.25	0.37
1927.333	1.1
1927.417	0.29
1927.5	-0.44
1927.583	-0.87
1927.667	-0.67
1927.75	-0.07
1927.833	-0.12
1927.917	-0.88
1928	-0.16
1928.083	0.86
1928.167	0.45
1928.25	0.02
1928.333	-0.65
1928.417	-0.56
1928.5	-0.94
1928.583	0.08
1928.667	-1.42
1928.75	-1.87
1928.833	-0.57
1928.917	0.02
1929	0.64
1929.083	0.66
1929.167	0.05
1929.25	-0.23
1929.333	-0.05
1929.417	-0.21
1929.5	-0.59
1929.583	-1.02
1929.667	-0.42
1929.75	0.03
1929.833	0.33
1929.917	1.32
1930	0.99
1930.083	-0.54
1930.167	0
1930.25	0.17
1930.333	-0.55
1930.417	0.79
1930.5	0.91
1930.583	0.33
1930.667	-0.07
1930.75	0.43
1930.833	-0.52
1930.917	0.37
1931	0.09
1931.083	0.46
1931.167	1.3
1931.25	0.52
1931.333	-0.15
1931.417	0.44
1931.5	-0.89
1931.583	-0.37
1931.667	0.18
1931.75	-0.57
1931.833	0.73
1931.917	0.37
1932	0.89
1932.083	1.31
1932.167	0.7
1932.25	0.62
1932.333	0.05
1932.417	-0.26
1932.5	0.51
1932.583	-0.57
1932.667	-0.07
1932.75	-0.17
1932.833	-0.12
1932.917	-0.83
1933	-0.81
1933.083	-0.54
1933.167	0.5
1933.25	0.77
1933.333	0.2
1933.417	0.44
1933.5	0.41
1933.583	0.78
1933.667	0.23
1933.75	0.43
1933.833	0.13
1933.917	0.07
1934	-0.41
1934.083	0.01
1934.167	-0.5
1934.25	0.32
1934.333	-1.4
1934.417	-0.16
1934.5	-0.04
1934.583	-0.27
1934.667	0.68
1934.75	-0.82
1934.833	0.28
1934.917	-0.38
1935	0.24
1935.083	0.21
1935.167	0.5
1935.25	0.72
1935.333	0.35
1935.417	0.14
1935.5	-1.04
1935.583	-0.97
1935.667	-0.57
1935.75	-0.12
1935.833	-0.02
1935.917	-0.18
1936	0.94
1936.083	0.16
1936.167	-0.75
1936.25	-0.73
1936.333	-0.9
1936.417	-0.66
1936.5	-0.94
1936.583	-0.22
1936.667	-0.27
1936.75	0.13
1936.833	-0.32
1936.917	0.22
1937	-0.61
1937.083	-1.69
1937.167	0.55
1937.25	-0.03
1937.333	0.1
1937.417	-0.01
1937.5	-0.04
1937.583	1.13
1937.667	0.73
1937.75	0.88
1937.833	-0.27
1937.917	-1.23
1938	-0.31
1938.083	0.51
1938.167	0.1
1938.25	0.37
1938.333	0.7
1938.417	0.84
1938.5	1.21
1938.583	0.83
1938.667	0.93
1938.75	0.43
1938.833	1.38
1938.917	0.82
1939	0.49
1939.083	0.46
1939.167	1.05
1939.25	0.27
1939.333	0.7
1939.417	0.54
1939.5	1.16
1939.583	0.58
1939.667	0.38
1939.75	-0.57
1939.833	-0.97
1939.917	-0.23
1940	0.44
1940.083	0.51
1940.167	-0.05
1940.25	0.97
1940.333	0.1
1940.417	-0.76
1940.5	-0.29
1940.583	-0.07
1940.667	-0.47
1940.75	-0.27
1940.833	0.03
1940.917	0.67
1941	0.59
1941.083	0.16
1941.167	0.45
1941.25	0.17
1941.333	-0.05
1941.417	0.54
1941.5	1.16
1941.583	0.28
1941.667	0.18
1941.75	0.43
1941.833	0.08
1941.917	0.12
