1141.083	2
1306.083	2
1342.125	2
1343.167	2
1367.083	2
1404.125	1
1422.292	1
1432.125	2
1433.042	2
1435.083	2
1437.208	1
1443.083	1
1454.292	1
1488.125	2
1497.083	1
1500.958	1
1502.292	1
1503.292	1
1504.25	2
1506.083	1
1510.208	2
1517.083	1
1524.083	1
1524.958	1
1530.25	2
1537.125	1
1541.208	1
1542.125	1
1546.042	2
1551.083	1
1552.042	2
1556.125	1
1557.167	1
1559.958	2
1564.208	2
1565.208	2
1566.125	3
1569.208	1
1570.083	3
1571.042	1
1572.25	2
1573.125	2
1575.292	1
1576.875	1
1578.208	1
1581.125	1
1582.042	1
1583.208	1
1584.042	2
1587.208	1
1594.208	2
1595.167	3
1597.583	1
1598.208	3
1599.167	3
1602	1
1603	1
1607.208	1
1609.958	1
1611.083	1
1614.083	1
1617.125	2
1618.125	2
1621.208	1
1622.125	1
1625.208	1
1627.208	1
1631.083	1
1633.042	1
1635.083	1
1638.083	1
1640.125	1
1651.125	3
1652.125	1
1655.125	3
1658.125	2
1658.958	1
1661.042	1
1665.167	1
1669.083	1
1670.208	2
1674.208	2
1677.083	1
1682.042	2
1693.083	1
1694.125	1
1697.208	1
1698.083	1
1709.167	2
1711.083	1
1712.292	2
1729.25	1
1731.208	1
1732.083	1
1740.208	1
1741	1
1746.208	1
1747.958	1
1748.25	2
1748.958	1
1750.125	1
1751.208	1
1753.958	1
1758.208	1
1760.083	1
1761.125	2
1762.125	1
1764.042	1
1767.917	1
1768.125	1
1770.125	2
1771.167	2
1775.083	1
1776.125	2
1777.083	2
1779.958	1
1780.167	1
1781.125	1
1783.083	1
1784.167	3
1785.292	2
1786.083	1
1789.167	1
1794.167	1
1795.125	1
1799.125	3
1804.042	1
1805.125	2
1806.125	1
1807.167	1
1808.292	1
1809.083	2
1810.167	2
1811.125	2
1812.292	1
1814.167	2
1815.083	1
1820	1
1820.25	1
1821.208	2
1824.208	2
1827.208	2
1828	1
1828.958	1
1829.292	1
1830.208	3
1832.042	1
1833.125	1
1834	1
1838.208	2
1839.083	1
1841.125	1
1843.042	1
1845.25	3
1846.042	2
1848.125	2
1850.097194	2
1852.108146	1
1854.112262	1
1854.966475	1
1855.169077	1
1856.11364	1
1860.253289	1
1862.093133	3
1865.280006	2
1867.084258	2
1868.184879	1
1871.16915	1
1876.138372	2
1877.129479	1
1880.009711	1
1880.184934	1
1881.18973	2
1882.999458	2
1886.230137	2
1888.201398	2
1889.225359	1
1890.906407	1
1891.185669	1
1892.089164	1
1895.237707	2
1900.275376	2
1909.102247	1
1915.183042	1
1917.014672	1
1917.296672	1
1920.042749	2
1923.095467	2
1924.242632	1
1926.003078	1
1932.015426	1
1939.922375	1
1940.207113	2
1940.850511	1
1941.272142	2
1942.23587	1
1944.270102	1
1946.115422	1
1947.216043	1
1948.114062	1
1954.997051	1
1955.235245	1
1956.17707	1
1974.942385	1
1981.201141	1
1982.019762	1
1987.243605	1
1988.242926	1
1993.978749	1
1998.841195	1
1999.175214	1